"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0015631","GO:0015631","tubulin binding",67,0.457163055672605,1.6997095975463,0.00167886855102318,0.0224710098367718,0.0187683230223188,5315,"tags=54%, list=30%, signal=38%","Me1_v2_0197210/Me1_v2_0018840/Me1_v2_0033820/Me1_v2_0192840/Me1_v2_0065690/Me1_v2_0025650/Me1_v2_0146380/Me1_v2_0217170/Me1_v2_0023250/Me1_v2_0010690/Me1_v2_0051720/Me1_v2_0023820/Me1_v2_0036320/Me1_v2_0213580/Me1_v2_0074080/Me1_v2_0027530/Me1_v2_0081500/Me1_v2_0074070/Me1_v2_0089750/Me1_v2_0107850/Me1_v2_0107860/Me1_v2_0119930/Me1_v2_0107870/Me1_v2_0055780/Me1_v2_0172620/Me1_v2_0226160/Me1_v2_0051690/Me1_v2_0092270/Me1_v2_0051680/Me1_v2_0051700/Me1_v2_0065230/Me1_v2_0136470/Me1_v2_0215200/Me1_v2_0205200/Me1_v2_0039050/Me1_v2_0051710"
"GO:0008186","GO:0008186","ATP-dependent activity, acting on RNA",91,0.424726907477169,1.6770317907159,0.00167886855102318,0.0224710098367718,0.0187683230223188,5634,"tags=46%, list=31%, signal=32%","Me1_v2_0031550/Me1_v2_0176530/Me1_v2_0202750/Me1_v2_0147420/Me1_v2_0108810/Me1_v2_0029520/Me1_v2_0226090/Me1_v2_0065250/Me1_v2_0179250/Me1_v2_0174760/Me1_v2_0218870/Me1_v2_0070980/Me1_v2_0233820/Me1_v2_0099660/Me1_v2_0017450/Me1_v2_0147380/Me1_v2_0147410/Me1_v2_0210300/Me1_v2_0124270/Me1_v2_0157980/Me1_v2_0007620/Me1_v2_0124280/Me1_v2_0029220/Me1_v2_0011450/Me1_v2_0076150/Me1_v2_0179240/Me1_v2_0185010/Me1_v2_0226730/Me1_v2_0059150/Me1_v2_0157970/Me1_v2_0137330/Me1_v2_0229370/Me1_v2_0092870/Me1_v2_0076160/Me1_v2_0088620/Me1_v2_0074980/Me1_v2_0196890/Me1_v2_0162020/Me1_v2_0185000/Me1_v2_0128340/Me1_v2_0169840/Me1_v2_0121620"
"GO:0003724","GO:0003724","RNA helicase activity",93,0.419065062577146,1.66470427278428,0.00177210318070811,0.0236054318425425,0.0197158193209983,5634,"tags=45%, list=31%, signal=31%","Me1_v2_0031550/Me1_v2_0176530/Me1_v2_0202750/Me1_v2_0147420/Me1_v2_0108810/Me1_v2_0029520/Me1_v2_0226090/Me1_v2_0065250/Me1_v2_0179250/Me1_v2_0174760/Me1_v2_0218870/Me1_v2_0070980/Me1_v2_0233820/Me1_v2_0099660/Me1_v2_0017450/Me1_v2_0147380/Me1_v2_0147410/Me1_v2_0210300/Me1_v2_0124270/Me1_v2_0157980/Me1_v2_0007620/Me1_v2_0124280/Me1_v2_0029220/Me1_v2_0011450/Me1_v2_0076150/Me1_v2_0179240/Me1_v2_0185010/Me1_v2_0226730/Me1_v2_0059150/Me1_v2_0157970/Me1_v2_0137330/Me1_v2_0229370/Me1_v2_0092870/Me1_v2_0076160/Me1_v2_0088620/Me1_v2_0074980/Me1_v2_0196890/Me1_v2_0162020/Me1_v2_0185000/Me1_v2_0128340/Me1_v2_0169840/Me1_v2_0121620"
"GO:0098791","GO:0098791","Golgi apparatus subcompartment",225,0.330049131391525,1.45333016810234,0.00180219284719928,0.0238919280314419,0.0199551077667329,5298,"tags=44%, list=30%, signal=31%","Me1_v2_0163130/Me1_v2_0165050/Me1_v2_0028130/Me1_v2_0201430/Me1_v2_0099440/Me1_v2_0000520/Me1_v2_0146380/Me1_v2_0122720/Me1_v2_0016660/Me1_v2_0052450/Me1_v2_0115510/Me1_v2_0018660/Me1_v2_0013830/Me1_v2_0214300/Me1_v2_0159390/Me1_v2_0213720/Me1_v2_0093050/Me1_v2_0160130/Me1_v2_0007660/Me1_v2_0091880/Me1_v2_0016570/Me1_v2_0231460/Me1_v2_0173170/Me1_v2_0061280/Me1_v2_0102240/Me1_v2_0118710/Me1_v2_0200920/Me1_v2_0137240/Me1_v2_0079960/Me1_v2_0159710/Me1_v2_0005560/Me1_v2_0118700/Me1_v2_0176720/Me1_v2_0231000/Me1_v2_0226380/Me1_v2_0221440/Me1_v2_0076850/Me1_v2_0175590/Me1_v2_0223340/Me1_v2_0005860/Me1_v2_0211520/Me1_v2_0121650/Me1_v2_0160180/Me1_v2_0127710/Me1_v2_0195310/Me1_v2_0034030/Me1_v2_0221340/Me1_v2_0234060/Me1_v2_0185320/Me1_v2_0151370/Me1_v2_0206170/Me1_v2_0011560/Me1_v2_0143920/Me1_v2_0115520/Me1_v2_0151270/Me1_v2_0152850/Me1_v2_0115810/Me1_v2_0022610/Me1_v2_0105970/Me1_v2_0005100/Me1_v2_0073810/Me1_v2_0102610/Me1_v2_0191340/Me1_v2_0110070/Me1_v2_0137940/Me1_v2_0151280/Me1_v2_0123690/Me1_v2_0023150/Me1_v2_0053440/Me1_v2_0196380/Me1_v2_0108520/Me1_v2_0166400/Me1_v2_0039040/Me1_v2_0231450/Me1_v2_0159380/Me1_v2_0052800/Me1_v2_0043210/Me1_v2_0129510/Me1_v2_0214360/Me1_v2_0021830/Me1_v2_0088460/Me1_v2_0223310/Me1_v2_0034380/Me1_v2_0223320/Me1_v2_0211500/Me1_v2_0088470/Me1_v2_0088360/Me1_v2_0087120/Me1_v2_0151290/Me1_v2_0081690/Me1_v2_0119090/Me1_v2_0191300/Me1_v2_0209280/Me1_v2_0152740/Me1_v2_0072720/Me1_v2_0045890/Me1_v2_0134420/Me1_v2_0152860"
"GO:0052689","GO:0052689","carboxylic ester hydrolase activity",45,-0.563260739427029,-1.72768242934932,0.00182541885932767,0.0240851474140675,0.0201164892005729,2440,"tags=40%, list=14%, signal=35%","Me1_v2_0092880/Me1_v2_0159760/Me1_v2_0135260/Me1_v2_0109160/Me1_v2_0179590/Me1_v2_0219800/Me1_v2_0109170/Me1_v2_0025690/Me1_v2_0169710/Me1_v2_0096780/Me1_v2_0037970/Me1_v2_0212930/Me1_v2_0027320/Me1_v2_0083280/Me1_v2_0096800/Me1_v2_0156250/Me1_v2_0096810/Me1_v2_0220890"
"GO:0005839","GO:0005839","proteasome core complex",16,-0.726144558108335,-1.77447520987169,0.00184267030518045,0.0241980855170867,0.0202108177961451,4916,"tags=100%, list=27%, signal=73%","Me1_v2_0224080/Me1_v2_0069010/Me1_v2_0131760/Me1_v2_0145870/Me1_v2_0131510/Me1_v2_0164350/Me1_v2_0131980/Me1_v2_0097940/Me1_v2_0218940/Me1_v2_0105190/Me1_v2_0201740/Me1_v2_0187100/Me1_v2_0015570/Me1_v2_0185570/Me1_v2_0185560"
"GO:0008272","GO:0008272","sulfate transport",12,0.743859058610667,1.79392050963081,0.00189797969869287,0.0246914742110324,0.0206229077934705,3123,"tags=67%, list=17%, signal=55%","Me1_v2_0059560/Me1_v2_0099180/Me1_v2_0008020/Me1_v2_0133100/Me1_v2_0066890/Me1_v2_0023740/Me1_v2_0169180/Me1_v2_0066880"
"GO:0044255","GO:0044255","cellular lipid metabolic process",343,-0.35225034256573,-1.41566784082091,0.0018929920245246,0.0246914742110324,0.0206229077934705,3500,"tags=24%, list=20%, signal=19%","Me1_v2_0030710/Me1_v2_0207270/Me1_v2_0186660/Me1_v2_0219840/Me1_v2_0154470/Me1_v2_0115540/Me1_v2_0105030/Me1_v2_0186480/Me1_v2_0061460/Me1_v2_0060060/Me1_v2_0055950/Me1_v2_0069400/Me1_v2_0226850/Me1_v2_0186680/Me1_v2_0083950/Me1_v2_0128470/Me1_v2_0055920/Me1_v2_0021930/Me1_v2_0040100/Me1_v2_0178910/Me1_v2_0092880/Me1_v2_0062330/Me1_v2_0012110/Me1_v2_0081300/Me1_v2_0122680/Me1_v2_0159760/Me1_v2_0039000/Me1_v2_0181870/Me1_v2_0226240/Me1_v2_0232720/Me1_v2_0136050/Me1_v2_0085360/Me1_v2_0181880/Me1_v2_0061030/Me1_v2_0129260/Me1_v2_0179690/Me1_v2_0073160/Me1_v2_0171180/Me1_v2_0179590/Me1_v2_0029830/Me1_v2_0145280/Me1_v2_0129280/Me1_v2_0232740/Me1_v2_0197250/Me1_v2_0158890/Me1_v2_0031820/Me1_v2_0034800/Me1_v2_0025690/Me1_v2_0181740/Me1_v2_0171170/Me1_v2_0120920/Me1_v2_0141650/Me1_v2_0053830/Me1_v2_0188630/Me1_v2_0167240/Me1_v2_0096330/Me1_v2_0096780/Me1_v2_0124950/Me1_v2_0163300/Me1_v2_0082220/Me1_v2_0027320/Me1_v2_0140790/Me1_v2_0034490/Me1_v2_0155080/Me1_v2_0107080/Me1_v2_0094600/Me1_v2_0060660/Me1_v2_0197960/Me1_v2_0091280/Me1_v2_0096800/Me1_v2_0001920/Me1_v2_0122150/Me1_v2_0228210/Me1_v2_0096810/Me1_v2_0078830/Me1_v2_0131420/Me1_v2_0072050/Me1_v2_0190930/Me1_v2_0159980/Me1_v2_0133400/Me1_v2_0213110"
"GO:0045454","GO:0045454","cell redox homeostasis",22,-0.68175286914987,-1.80182230272348,0.00199751223547949,0.0258311619729941,0.0215748021772323,3095,"tags=55%, list=17%, signal=45%","Me1_v2_0162980/Me1_v2_0203040/Me1_v2_0108320/Me1_v2_0109190/Me1_v2_0229810/Me1_v2_0226620/Me1_v2_0227320/Me1_v2_0073890/Me1_v2_0134740/Me1_v2_0153960/Me1_v2_0207660/Me1_v2_0158170"
"GO:0007623","GO:0007623","circadian rhythm",42,0.533639650617996,1.80031390560938,0.00201342031183179,0.0258311619729941,0.0215748021772323,4365,"tags=52%, list=24%, signal=40%","Me1_v2_0033820/Me1_v2_0023250/Me1_v2_0080470/Me1_v2_0061590/Me1_v2_0215940/Me1_v2_0036320/Me1_v2_0061560/Me1_v2_0183200/Me1_v2_0096350/Me1_v2_0154930/Me1_v2_0074080/Me1_v2_0023060/Me1_v2_0129710/Me1_v2_0074070/Me1_v2_0099540/Me1_v2_0039820/Me1_v2_0136900/Me1_v2_0096460/Me1_v2_0226260/Me1_v2_0229190/Me1_v2_0226270/Me1_v2_0069260"
"GO:0048511","GO:0048511","rhythmic process",42,0.533639650617996,1.80031390560938,0.00201342031183179,0.0258311619729941,0.0215748021772323,4365,"tags=52%, list=24%, signal=40%","Me1_v2_0033820/Me1_v2_0023250/Me1_v2_0080470/Me1_v2_0061590/Me1_v2_0215940/Me1_v2_0036320/Me1_v2_0061560/Me1_v2_0183200/Me1_v2_0096350/Me1_v2_0154930/Me1_v2_0074080/Me1_v2_0023060/Me1_v2_0129710/Me1_v2_0074070/Me1_v2_0099540/Me1_v2_0039820/Me1_v2_0136900/Me1_v2_0096460/Me1_v2_0226260/Me1_v2_0229190/Me1_v2_0226270/Me1_v2_0069260"
"GO:0015036","GO:0015036","disulfide oxidoreductase activity",28,-0.64836342180734,-1.81426460740901,0.00213407395604473,0.0272534949249015,0.0227627685606123,2834,"tags=43%, list=16%, signal=36%","Me1_v2_0116120/Me1_v2_0203040/Me1_v2_0108320/Me1_v2_0109190/Me1_v2_0076690/Me1_v2_0229810/Me1_v2_0227320/Me1_v2_0086670/Me1_v2_0073890/Me1_v2_0134740/Me1_v2_0153960/Me1_v2_0207660"
"GO:0140014","GO:0140014","mitotic nuclear division",47,0.523053131085417,1.81497167845376,0.00214434114645434,0.0272595696425976,0.0227678423096257,2568,"tags=32%, list=14%, signal=27%","Me1_v2_0197210/Me1_v2_0084470/Me1_v2_0030690/Me1_v2_0212290/Me1_v2_0065690/Me1_v2_0146380/Me1_v2_0051720/Me1_v2_0084460/Me1_v2_0023820/Me1_v2_0166300/Me1_v2_0131200/Me1_v2_0068730/Me1_v2_0213580/Me1_v2_0027530/Me1_v2_0221780"
"GO:0033044","GO:0033044","regulation of chromosome organization",101,0.412472644956488,1.63357824396863,0.00219367277323037,0.0277599318212425,0.023185756727588,656,"tags=10%, list=4%, signal=10%","Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0234360/Me1_v2_0197210/Me1_v2_0092630/Me1_v2_0092640/Me1_v2_0109700/Me1_v2_0030690/Me1_v2_0038920/Me1_v2_0212290"
"GO:0009414","GO:0009414","response to water deprivation",164,0.361680290955468,1.54197454224444,0.00232127844691389,0.0292418063176845,0.0244234536281628,1672,"tags=20%, list=9%, signal=18%","Me1_v2_0224350/Me1_v2_0114600/Me1_v2_0155120/Me1_v2_0073100/Me1_v2_0165900/Me1_v2_0073130/Me1_v2_0059560/Me1_v2_0028960/Me1_v2_0165890/Me1_v2_0232160/Me1_v2_0181900/Me1_v2_0008250/Me1_v2_0184520/Me1_v2_0118990/Me1_v2_0066240/Me1_v2_0010690/Me1_v2_0177850/Me1_v2_0145260/Me1_v2_0054690/Me1_v2_0204590/Me1_v2_0186730/Me1_v2_0200700/Me1_v2_0166090/Me1_v2_0151200/Me1_v2_0040090/Me1_v2_0135000/Me1_v2_0166560/Me1_v2_0135010/Me1_v2_0193480/Me1_v2_0078420/Me1_v2_0200690/Me1_v2_0141590/Me1_v2_0060390"
"GO:0007389","GO:0007389","pattern specification process",94,0.41651462499242,1.64499919543263,0.00235964015556592,0.0295911630319618,0.024715244683002,3676,"tags=30%, list=21%, signal=24%","Me1_v2_0165900/Me1_v2_0080180/Me1_v2_0028960/Me1_v2_0165890/Me1_v2_0107450/Me1_v2_0139950/Me1_v2_0181900/Me1_v2_0121180/Me1_v2_0225700/Me1_v2_0200700/Me1_v2_0135000/Me1_v2_0135010/Me1_v2_0118110/Me1_v2_0166300/Me1_v2_0200690/Me1_v2_0137240/Me1_v2_0092620/Me1_v2_0135050/Me1_v2_0221440/Me1_v2_0135040/Me1_v2_0017450/Me1_v2_0056370/Me1_v2_0147980/Me1_v2_0007620/Me1_v2_0003730/Me1_v2_0056380/Me1_v2_0119930/Me1_v2_0192540"
"GO:0015103","GO:0015103","inorganic anion transmembrane transporter activity",33,0.555082860088711,1.76493812720364,0.00237188401972754,0.0296113233673608,0.0247320830756579,3123,"tags=48%, list=17%, signal=40%","Me1_v2_0162900/Me1_v2_0138140/Me1_v2_0099180/Me1_v2_0058370/Me1_v2_0060040/Me1_v2_0155960/Me1_v2_0058400/Me1_v2_0008020/Me1_v2_0085530/Me1_v2_0154230/Me1_v2_0066890/Me1_v2_0064640/Me1_v2_0023740/Me1_v2_0160180/Me1_v2_0169180/Me1_v2_0066880"
"GO:0032210","GO:0032210","regulation of telomere maintenance via telomerase",13,0.719919647742547,1.75375957845701,0.00246429735350235,0.0303566541245599,0.0253546010893651,656,"tags=31%, list=4%, signal=30%","Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0030690/Me1_v2_0212290"
"GO:1904356","GO:1904356","regulation of telomere maintenance via telomere lengthening",13,0.719919647742547,1.75375957845701,0.00246429735350235,0.0303566541245599,0.0253546010893651,656,"tags=31%, list=4%, signal=30%","Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0030690/Me1_v2_0212290"
"GO:0048582","GO:0048582","positive regulation of post-embryonic development",42,-0.57167933368688,-1.73716798534333,0.00246167642146902,0.0303566541245599,0.0253546010893651,1574,"tags=29%, list=9%, signal=26%","Me1_v2_0055430/Me1_v2_0102570/Me1_v2_0156270/Me1_v2_0189830/Me1_v2_0142470/Me1_v2_0171870/Me1_v2_0092970/Me1_v2_0207470/Me1_v2_0195300/Me1_v2_0135890/Me1_v2_0185720/Me1_v2_0080920"
"GO:0006268","GO:0006268","DNA unwinding involved in DNA replication",11,0.764191873149914,1.77686407434528,0.00248578509103595,0.0304864567993132,0.0254630153772243,1629,"tags=36%, list=9%, signal=33%","Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0029840/Me1_v2_0029140"
"GO:0016671","GO:0016671","oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor",20,-0.702264026663851,-1.81701669559712,0.00252822800601702,0.0308709945997868,0.0257841905138116,2810,"tags=65%, list=16%, signal=55%","Me1_v2_0094330/Me1_v2_0203040/Me1_v2_0108320/Me1_v2_0109190/Me1_v2_0229810/Me1_v2_0227320/Me1_v2_0009250/Me1_v2_0073890/Me1_v2_0134740/Me1_v2_0153960/Me1_v2_0140300/Me1_v2_0216110/Me1_v2_0088300"
"GO:1990204","GO:1990204","oxidoreductase complex",52,-0.537696603967674,-1.70838228345485,0.00257082591438576,0.0312540582779474,0.0261041344283068,2942,"tags=25%, list=16%, signal=21%","Me1_v2_0055910/Me1_v2_0104010/Me1_v2_0179600/Me1_v2_0014470/Me1_v2_0068030/Me1_v2_0213190/Me1_v2_0029830/Me1_v2_0168570/Me1_v2_0208220/Me1_v2_0194020/Me1_v2_0041870/Me1_v2_0207400/Me1_v2_0080830"
"GO:1901565","GO:1901565","organonitrogen compound catabolic process",338,-0.351911560869246,-1.41231434049509,0.00266425627736658,0.0322490846790807,0.0269352041954361,3864,"tags=29%, list=22%, signal=23%","Me1_v2_0169340/Me1_v2_0137700/Me1_v2_0125640/Me1_v2_0214780/Me1_v2_0114830/Me1_v2_0217050/Me1_v2_0092900/Me1_v2_0143440/Me1_v2_0188180/Me1_v2_0104630/Me1_v2_0082880/Me1_v2_0152130/Me1_v2_0098030/Me1_v2_0223630/Me1_v2_0060680/Me1_v2_0217100/Me1_v2_0143420/Me1_v2_0149630/Me1_v2_0143430/Me1_v2_0069490/Me1_v2_0140660/Me1_v2_0118330/Me1_v2_0196710/Me1_v2_0122530/Me1_v2_0134290/Me1_v2_0110680/Me1_v2_0187100/Me1_v2_0083700/Me1_v2_0138190/Me1_v2_0073200/Me1_v2_0015570/Me1_v2_0073950/Me1_v2_0081300/Me1_v2_0091380/Me1_v2_0159760/Me1_v2_0085070/Me1_v2_0074150/Me1_v2_0181870/Me1_v2_0167070/Me1_v2_0099290/Me1_v2_0112090/Me1_v2_0178210/Me1_v2_0076840/Me1_v2_0126430/Me1_v2_0070610/Me1_v2_0090650/Me1_v2_0165520/Me1_v2_0136580/Me1_v2_0181880/Me1_v2_0099280/Me1_v2_0062370/Me1_v2_0232430/Me1_v2_0179690/Me1_v2_0033450/Me1_v2_0112150/Me1_v2_0179590/Me1_v2_0196290/Me1_v2_0132160/Me1_v2_0042090/Me1_v2_0138100/Me1_v2_0181780/Me1_v2_0138110/Me1_v2_0123010/Me1_v2_0058420/Me1_v2_0199620/Me1_v2_0205640/Me1_v2_0233730/Me1_v2_0199630/Me1_v2_0207950/Me1_v2_0205230/Me1_v2_0224050/Me1_v2_0122130/Me1_v2_0149680/Me1_v2_0078350/Me1_v2_0185570/Me1_v2_0189820/Me1_v2_0185560/Me1_v2_0081590/Me1_v2_0050320/Me1_v2_0208800/Me1_v2_0128130/Me1_v2_0181120/Me1_v2_0036840/Me1_v2_0052020/Me1_v2_0085320/Me1_v2_0120640/Me1_v2_0115590/Me1_v2_0085310/Me1_v2_0102850/Me1_v2_0199730/Me1_v2_0215180/Me1_v2_0039210/Me1_v2_0155600/Me1_v2_0199720/Me1_v2_0215170/Me1_v2_0201020/Me1_v2_0080830/Me1_v2_0185340"
"GO:0009891","GO:0009891","positive regulation of biosynthetic process",240,0.320345936408019,1.41638869400607,0.00282576898327623,0.0339234705496254,0.0283336911842568,3221,"tags=19%, list=18%, signal=16%","Me1_v2_0224350/Me1_v2_0114600/Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0155120/Me1_v2_0073100/Me1_v2_0050210/Me1_v2_0073130/Me1_v2_0051870/Me1_v2_0156430/Me1_v2_0234290/Me1_v2_0008250/Me1_v2_0184520/Me1_v2_0070450/Me1_v2_0066240/Me1_v2_0032270/Me1_v2_0145260/Me1_v2_0204590/Me1_v2_0157640/Me1_v2_0215940/Me1_v2_0063160/Me1_v2_0037590/Me1_v2_0019760/Me1_v2_0105300/Me1_v2_0199170/Me1_v2_0100750/Me1_v2_0233820/Me1_v2_0207410/Me1_v2_0003790/Me1_v2_0206070/Me1_v2_0000220/Me1_v2_0188410/Me1_v2_0221780/Me1_v2_0114700/Me1_v2_0144990/Me1_v2_0199160/Me1_v2_0100740/Me1_v2_0188420/Me1_v2_0162600/Me1_v2_0123980/Me1_v2_0200960/Me1_v2_0147980/Me1_v2_0068700/Me1_v2_0169690/Me1_v2_0218560"
"GO:0009579","GO:0009579","thylakoid",345,-0.346203087858698,-1.39354977636169,0.00282695587913545,0.0339234705496254,0.0283336911842568,2633,"tags=25%, list=15%, signal=22%","Me1_v2_0023950/Me1_v2_0098140/Me1_v2_0083830/Me1_v2_0228720/Me1_v2_0122680/Me1_v2_0122930/Me1_v2_0089640/Me1_v2_0230720/Me1_v2_0073310/Me1_v2_0077200/Me1_v2_0118000/Me1_v2_0225370/Me1_v2_0037630/Me1_v2_0187170/Me1_v2_0099290/Me1_v2_0165120/Me1_v2_0112090/Me1_v2_0211480/Me1_v2_0035900/Me1_v2_0088530/Me1_v2_0229810/Me1_v2_0111920/Me1_v2_0099280/Me1_v2_0179800/Me1_v2_0119130/Me1_v2_0194450/Me1_v2_0086670/Me1_v2_0156660/Me1_v2_0122310/Me1_v2_0102570/Me1_v2_0189860/Me1_v2_0226130/Me1_v2_0234840/Me1_v2_0189830/Me1_v2_0196690/Me1_v2_0134740/Me1_v2_0142470/Me1_v2_0188630/Me1_v2_0122920/Me1_v2_0140790/Me1_v2_0081400/Me1_v2_0127890/Me1_v2_0034490/Me1_v2_0032910/Me1_v2_0072820/Me1_v2_0037520/Me1_v2_0122130/Me1_v2_0037530/Me1_v2_0114870/Me1_v2_0081390/Me1_v2_0078350/Me1_v2_0038850/Me1_v2_0058220/Me1_v2_0189820/Me1_v2_0185800/Me1_v2_0171870/Me1_v2_0094600/Me1_v2_0134820/Me1_v2_0122760/Me1_v2_0147810/Me1_v2_0041870/Me1_v2_0134500/Me1_v2_0099170/Me1_v2_0000370/Me1_v2_0147800/Me1_v2_0071130/Me1_v2_0042180/Me1_v2_0058210/Me1_v2_0017720/Me1_v2_0057530/Me1_v2_0207470/Me1_v2_0035710/Me1_v2_0195300/Me1_v2_0160520/Me1_v2_0127770/Me1_v2_0042270/Me1_v2_0135890/Me1_v2_0185720/Me1_v2_0040250/Me1_v2_0042170/Me1_v2_0040030/Me1_v2_0027650/Me1_v2_0215180/Me1_v2_0031270/Me1_v2_0042210/Me1_v2_0215170/Me1_v2_0039400"
"GO:0006629","GO:0006629","lipid metabolic process",374,-0.344127602669395,-1.39377125096148,0.00294450115703409,0.0351823657561498,0.0293851504670806,3500,"tags=24%, list=20%, signal=20%","Me1_v2_0030710/Me1_v2_0207270/Me1_v2_0186660/Me1_v2_0219840/Me1_v2_0154470/Me1_v2_0115540/Me1_v2_0105030/Me1_v2_0186480/Me1_v2_0061460/Me1_v2_0060060/Me1_v2_0055950/Me1_v2_0069400/Me1_v2_0226850/Me1_v2_0207560/Me1_v2_0186680/Me1_v2_0083950/Me1_v2_0128470/Me1_v2_0055920/Me1_v2_0021930/Me1_v2_0207570/Me1_v2_0040100/Me1_v2_0178910/Me1_v2_0092880/Me1_v2_0062330/Me1_v2_0012110/Me1_v2_0081300/Me1_v2_0099330/Me1_v2_0122680/Me1_v2_0159760/Me1_v2_0039000/Me1_v2_0207590/Me1_v2_0181870/Me1_v2_0226240/Me1_v2_0232720/Me1_v2_0136050/Me1_v2_0085360/Me1_v2_0231050/Me1_v2_0153200/Me1_v2_0181880/Me1_v2_0061030/Me1_v2_0129260/Me1_v2_0179690/Me1_v2_0073160/Me1_v2_0171180/Me1_v2_0179590/Me1_v2_0029830/Me1_v2_0145280/Me1_v2_0129280/Me1_v2_0232740/Me1_v2_0207600/Me1_v2_0197250/Me1_v2_0158890/Me1_v2_0031820/Me1_v2_0034800/Me1_v2_0025690/Me1_v2_0181740/Me1_v2_0171170/Me1_v2_0120920/Me1_v2_0141650/Me1_v2_0053830/Me1_v2_0188630/Me1_v2_0167240/Me1_v2_0096330/Me1_v2_0096780/Me1_v2_0124950/Me1_v2_0163300/Me1_v2_0082220/Me1_v2_0027320/Me1_v2_0140790/Me1_v2_0034490/Me1_v2_0155080/Me1_v2_0107080/Me1_v2_0094600/Me1_v2_0060660/Me1_v2_0112000/Me1_v2_0197960/Me1_v2_0091280/Me1_v2_0096800/Me1_v2_0001920/Me1_v2_0122150/Me1_v2_0228210/Me1_v2_0096810/Me1_v2_0078830/Me1_v2_0131420/Me1_v2_0072050/Me1_v2_0190930/Me1_v2_0159980/Me1_v2_0133400/Me1_v2_0213110"
"GO:0035556","GO:0035556","intracellular signal transduction",215,0.326650378584485,1.43331195506569,0.00303642027175849,0.0361256155409215,0.0301729751701057,4080,"tags=36%, list=23%, signal=28%","Me1_v2_0063070/Me1_v2_0106850/Me1_v2_0059560/Me1_v2_0080180/Me1_v2_0224400/Me1_v2_0152070/Me1_v2_0199390/Me1_v2_0092630/Me1_v2_0092640/Me1_v2_0232160/Me1_v2_0012200/Me1_v2_0055540/Me1_v2_0094760/Me1_v2_0199940/Me1_v2_0161280/Me1_v2_0050840/Me1_v2_0023670/Me1_v2_0184250/Me1_v2_0041930/Me1_v2_0050810/Me1_v2_0199220/Me1_v2_0164440/Me1_v2_0113300/Me1_v2_0074270/Me1_v2_0027960/Me1_v2_0191070/Me1_v2_0223400/Me1_v2_0061560/Me1_v2_0096350/Me1_v2_0133100/Me1_v2_0173130/Me1_v2_0054660/Me1_v2_0116850/Me1_v2_0213990/Me1_v2_0132650/Me1_v2_0176870/Me1_v2_0023060/Me1_v2_0170150/Me1_v2_0020950/Me1_v2_0164370/Me1_v2_0132410/Me1_v2_0057540/Me1_v2_0099540/Me1_v2_0226980/Me1_v2_0192250/Me1_v2_0190210/Me1_v2_0161640/Me1_v2_0089290/Me1_v2_0150020/Me1_v2_0153740/Me1_v2_0186440/Me1_v2_0173120/Me1_v2_0185470/Me1_v2_0039820/Me1_v2_0034030/Me1_v2_0119670/Me1_v2_0021940/Me1_v2_0058520/Me1_v2_0210950/Me1_v2_0160450/Me1_v2_0177330/Me1_v2_0116160/Me1_v2_0096460/Me1_v2_0109100/Me1_v2_0219280/Me1_v2_0143780/Me1_v2_0108630/Me1_v2_0218310/Me1_v2_0159590/Me1_v2_0057570/Me1_v2_0086020/Me1_v2_0080410/Me1_v2_0092250/Me1_v2_0188490/Me1_v2_0030460/Me1_v2_0213790/Me1_v2_0064820"
"GO:0006928","GO:0006928","movement of cell or subcellular component",67,0.441046354008915,1.63978849902652,0.00319827126362588,0.0377287593132815,0.0315119590604351,2568,"tags=27%, list=14%, signal=23%","Me1_v2_0098780/Me1_v2_0070730/Me1_v2_0197210/Me1_v2_0070720/Me1_v2_0092630/Me1_v2_0092640/Me1_v2_0025650/Me1_v2_0146380/Me1_v2_0122720/Me1_v2_0053190/Me1_v2_0235070/Me1_v2_0230160/Me1_v2_0123670/Me1_v2_0118110/Me1_v2_0027530/Me1_v2_0231000/Me1_v2_0036680/Me1_v2_0221780"
